LOG_ITEM_ID,ITEM_KEY,TIME_LOG_CREATED_UTC,PAYLOAD
9d42b56e6c09152a39ea9348c70465a3,c8985169d2c82050e3f8ef7f73451c8d,2023-04-19 22:01:26.797 Z,"{
  ""brand_name"": ""Storck"",
  ""item_category"": ""Toffee, Fudge & Nougat"",
  ""item_key"": ""c8985169d2c82050e3f8ef7f73451c8d"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Storck Riesen Schokolade, 231 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Storck Riesen Chocolate Toffees, 231 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.99,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-08-17 13:20:38.129"",
  ""weight_in_grams"": 231
}"
7d2801a83883ebd9a30125b518236682,ec3986f69034113171d2dd2bac845401,2023-03-05 07:11:53.833 Z,"{
  ""brand_name"": ""Fuego"",
  ""item_category"": ""Cheese Crackers, Breadsticks & Dipping"",
  ""item_key"": ""ec3986f69034113171d2dd2bac845401"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Fuego Salsa Dip, Hot, 200 ml""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Fuego salsa dip, hot, 200 ml""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.34,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-08-23 06:29:03.929"",
  ""weight_in_grams"": 212
}"
3201c7126a8aee8334e70a6d2f0010bb,d3dffe73c943311024ef5b4b71e3f598,2023-04-25 16:58:14.652 Z,"{
  ""brand_name"": ""Lay's"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""d3dffe73c943311024ef5b4b71e3f598"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Lay's Chips Kräuterbutter Geschmack, 150 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Lay's Crips herb butter flavour, 150 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.91,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-12-19 09:55:25.964"",
  ""weight_in_grams"": 150
}"
0f833d6529d81c79e599762071b67415,c8985169d2c82050e3f8ef7f73451c8d,2023-03-20 17:16:04.797 Z,"{
  ""brand_name"": ""Storck"",
  ""item_category"": ""Toffee, Fudge & Nougat"",
  ""item_key"": ""c8985169d2c82050e3f8ef7f73451c8d"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Storck Riesen Schokolade, 231 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Storck Riesen Chocolate Toffees, 231 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.96,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-08-17 13:20:38.129"",
  ""weight_in_grams"": 231
}"
84939e709ebe578c4305cc8541e704b2,ec3986f69034113171d2dd2bac845401,2023-01-27 06:05:55.833 Z,"{
  ""brand_name"": ""Fuego"",
  ""item_category"": ""Cheese Crackers, Breadsticks & Dipping"",
  ""item_key"": ""ec3986f69034113171d2dd2bac845401"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Fuego Salsa Dip, Hot, 200 ml""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Fuego salsa dip, hot, 200 ml""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.27,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-08-23 06:29:03.929"",
  ""weight_in_grams"": 212
}"
a7b97adecf48fe1016c0c837c0bfcaca,d3dffe73c943311024ef5b4b71e3f598,2023-03-26 18:43:41.652 Z,"{
  ""brand_name"": ""Lay's"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""d3dffe73c943311024ef5b4b71e3f598"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Lay's Chips Kräuterbutter Geschmack, 150 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Lay's Crips herb butter flavour, 150 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.88,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-12-19 09:55:25.964"",
  ""weight_in_grams"": 150
}"
e3e353f4d9fa917e317bfe8d8232b57e,c8985169d2c82050e3f8ef7f73451c8d,2023-02-19 03:30:42.797 Z,"{
  ""brand_name"": ""Storck"",
  ""item_category"": ""Toffee, Fudge & Nougat"",
  ""item_key"": ""c8985169d2c82050e3f8ef7f73451c8d"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Storck Riesen Schokolade, 231 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Storck Riesen Chocolate Toffees, 231 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.92,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-08-17 13:20:38.129"",
  ""weight_in_grams"": 231
}"
959757f43d0d9ed1b1ff2f6cfeaf8454,ec3986f69034113171d2dd2bac845401,2022-12-21 14:59:57.833 Z,"{
  ""brand_name"": ""Fuego"",
  ""item_category"": ""Cheese Crackers, Breadsticks & Dipping"",
  ""item_key"": ""ec3986f69034113171d2dd2bac845401"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Fuego Salsa Dip, Hot, 200 ml""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Fuego salsa dip, hot, 200 ml""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.27,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-08-23 06:29:03.929"",
  ""weight_in_grams"": 212
}"
9eebaf1cec0e017cb88127d447a96dd1,d3dffe73c943311024ef5b4b71e3f598,2023-02-24 03:29:08.652 Z,"{
  ""brand_name"": ""Lay's"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""d3dffe73c943311024ef5b4b71e3f598"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Lay's Chips Kräuterbutter Geschmack, 150 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Lay's Crips herb butter flavour, 150 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.86,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-12-19 09:55:25.964"",
  ""weight_in_grams"": 150
}"
b720da7f89a1a54cef62c61361be6b52,c8985169d2c82050e3f8ef7f73451c8d,2023-01-20 04:45:20.797 Z,"{
  ""brand_name"": ""Storck"",
  ""item_category"": ""Toffee, Fudge & Nougat"",
  ""item_key"": ""c8985169d2c82050e3f8ef7f73451c8d"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Storck Riesen Schokolade, 231 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Storck Riesen Chocolate Toffees, 231 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.86,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-08-17 13:20:38.129"",
  ""weight_in_grams"": 231
}"
bf23d006a9fcec0dd44aa12b3fd79a13,d3dffe73c943311024ef5b4b71e3f598,2023-01-24 20:14:35.652 Z,"{
  ""brand_name"": ""Lay's"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""d3dffe73c943311024ef5b4b71e3f598"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Lay's Chips Kräuterbutter Geschmack, 150 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Lay's Crips herb butter flavour, 150 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.85,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-12-19 09:55:25.964"",
  ""weight_in_grams"": 150
}"
cecd19d3409419b5217dcaf32f3fb479,c8985169d2c82050e3f8ef7f73451c8d,2022-12-21 15:59:58.797 Z,"{
  ""brand_name"": ""Storck"",
  ""item_category"": ""Toffee, Fudge & Nougat"",
  ""item_key"": ""c8985169d2c82050e3f8ef7f73451c8d"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Storck Riesen Schokolade, 231 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Storck Riesen Chocolate Toffees, 231 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.86,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-08-17 13:20:38.129"",
  ""weight_in_grams"": 231
}"
2562cf939c653deeadbb24f3efdb8057,d3dffe73c943311024ef5b4b71e3f598,2022-12-25 06:00:02.652 Z,"{
  ""brand_name"": ""Lay's"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""d3dffe73c943311024ef5b4b71e3f598"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Lay's Chips Kräuterbutter Geschmack, 150 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Lay's Crips herb butter flavour, 150 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.92,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-12-19 09:55:25.964"",
  ""weight_in_grams"": 150
}"
e1f330809d99e90645522d2768c10ce9,de2d83ff88ef56053a06b1e8686c5577,2023-12-21 20:02:59.047 Z,"{
  ""brand_name"": ""Alnavit"",
  ""item_category"": ""Cookies"",
  ""item_key"": ""de2d83ff88ef56053a06b1e8686c5577"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Alnavit Schoko-Cookies, 125 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Alnavit Chocolate Cookies, 125 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.59,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2020-08-29 18:44:22.583"",
  ""weight_in_grams"": 125
}"
79e1db3ace0349af9e86be13976f3a06,2b8d65b915a044b3570fd7f8a3a7d065,2023-12-29 22:24:43.883 Z,"{
  ""brand_name"": ""Pom-Bär"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""2b8d65b915a044b3570fd7f8a3a7d065"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Pom-Bär Original, 75 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Pom-Bär Original, 75 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.85,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-31 02:08:52.231"",
  ""weight_in_grams"": 75
}"
79e1db3ace0349af9e86be13976f3a06,2b8d65b915a044b3570fd7f8a3a7d065,2023-12-29 22:24:43.883 Z,"{
  ""brand_name"": ""Pom-Bär"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""2b8d65b915a044b3570fd7f8a3a7d065"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Pom-Bär Original, 75 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Pom-Bär Original, 75 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": null,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-31 02:08:52.231"",
  ""weight_in_grams"": 75
}"
518c63715233ef065447586a876de810,de2d83ff88ef56053a06b1e8686c5577,2023-08-25 11:21:59.047 Z,"{
  ""brand_name"": ""Alnavit"",
  ""item_category"": ""Cookies"",
  ""item_key"": ""de2d83ff88ef56053a06b1e8686c5577"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Alnavit Schoko-Cookies, 125 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Alnavit Chocolate Cookies, 125 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.57,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2020-08-29 18:44:22.583"",
  ""weight_in_grams"": 125
}"
2b57f84f4b7dc29af2aec770304a7b22,2b8d65b915a044b3570fd7f8a3a7d065,2023-06-29 23:12:21.883 Z,"{
  ""brand_name"": ""Pom-Bär"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""2b8d65b915a044b3570fd7f8a3a7d065"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Pom-Bär Original, 75 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Pom-Bär Original, 75 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.83,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-31 02:08:52.231"",
  ""weight_in_grams"": 75
}"
2b57f84f4b7dc29af2aec770304a7b22,2b8d65b915a044b3570fd7f8a3a7d065,2023-06-29 23:12:21.883 Z,"{
  ""brand_name"": ""Pom-Bär"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""2b8d65b915a044b3570fd7f8a3a7d065"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Pom-Bär Original, 75 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Pom-Bär Original, 75 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": null,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-31 02:08:52.231"",
  ""weight_in_grams"": 75
}"
72833eacaedb3371fb40773a32833e60,de2d83ff88ef56053a06b1e8686c5577,2023-04-29 04:40:59.047 Z,"{
  ""brand_name"": ""Alnavit"",
  ""item_category"": ""Cookies"",
  ""item_key"": ""de2d83ff88ef56053a06b1e8686c5577"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Alnavit Schoko-Cookies, 125 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Alnavit Chocolate Cookies, 125 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.56,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2020-08-29 18:44:22.583"",
  ""weight_in_grams"": 125
}"
ca512b8f237758f18179955c077224ac,2b8d65b915a044b3570fd7f8a3a7d065,2022-12-28 02:59:59.883 Z,"{
  ""brand_name"": ""Pom-Bär"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""2b8d65b915a044b3570fd7f8a3a7d065"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Pom-Bär Original, 75 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Pom-Bär Original, 75 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.83,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-31 02:08:52.231"",
  ""weight_in_grams"": 75
}"
ca512b8f237758f18179955c077224ac,2b8d65b915a044b3570fd7f8a3a7d065,2022-12-28 02:59:59.883 Z,"{
  ""brand_name"": ""Pom-Bär"",
  ""item_category"": ""Crisp & Snacks"",
  ""item_key"": ""2b8d65b915a044b3570fd7f8a3a7d065"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Pom-Bär Original, 75 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Pom-Bär Original, 75 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": null,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-31 02:08:52.231"",
  ""weight_in_grams"": 75
}"
e912c2b08af9e1f7ed3854292477b2ba,de2d83ff88ef56053a06b1e8686c5577,2022-12-30 02:59:59.047 Z,"{
  ""brand_name"": ""Alnavit"",
  ""item_category"": ""Cookies"",
  ""item_key"": ""de2d83ff88ef56053a06b1e8686c5577"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Alnavit Schoko-Cookies, 125 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Alnavit Chocolate Cookies, 125 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 2.56,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2020-08-29 18:44:22.583"",
  ""weight_in_grams"": 125
}"
9d5d7fbd29af0cf6371cf609dc545fc1,6bbc265b0d9702985b61186ef2cec617,2023-12-18 06:48:21.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.72,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
5e439b815e3fe02d516731eeae8c04c6,eb53c87b1ee83c0586a633daab87837f,2023-12-28 18:58:56.871 Z,"{
  ""brand_name"": ""Ferrero"",
  ""item_category"": ""Chocolate"",
  ""item_key"": ""eb53c87b1ee83c0586a633daab87837f"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Ferrero Kinder Bueno Schokoriegel, (10x21,5 g), 215 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Ferrero Kinder Bueno Chocolate Bar, (10x21,5 g), 215 g""
    }
  ],
  ""number_of_units"": 10,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.73,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-05-13 04:19:19.411"",
  ""weight_in_grams"": 215
}"
3a070a557b8cfd023c17bb92969c8701,6bbc265b0d9702985b61186ef2cec617,2023-11-01 07:57:18.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.67,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
2b0828d41be3a677f6eac16a5fdf5dcd,6bbc265b0d9702985b61186ef2cec617,2023-09-16 13:06:15.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.66,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
343b57213f4f488106f5be3d308fb520,6bbc265b0d9702985b61186ef2cec617,2023-08-03 07:15:12.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.61,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
de4c9b3996518ae60c8b15d9e236e97c,6bbc265b0d9702985b61186ef2cec617,2023-06-18 11:24:09.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.6,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
25a4f5a95905b9c620551dd25face96c,6bbc265b0d9702985b61186ef2cec617,2023-05-05 08:33:06.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.56,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
ec1290b92db3a3d1dd293b1172351742,6bbc265b0d9702985b61186ef2cec617,2023-03-22 01:42:03.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.56,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
4cf762ec5031c0ea32b9635a102262d1,6bbc265b0d9702985b61186ef2cec617,2023-02-05 22:51:00.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.52,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
c646e336a26082de9538c2fe601d5efe,6bbc265b0d9702985b61186ef2cec617,2022-12-23 23:59:57.161 Z,"{
  ""brand_name"": ""Nestlé"",
  ""item_category"": ""Other Confectionary"",
  ""item_key"": ""6bbc265b0d9702985b61186ef2cec617"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Vollmilch Schokolade, 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Nestlé Choco Crossies Crunchy Balls Milk Chocolate, 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 3.52,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2019-09-05 08:33:06.213"",
  ""weight_in_grams"": 200
}"
b4fa9b037afadefa55adfeff4989e02f,008400fe0a12cc313b1b998c107cafea,2023-12-29 08:02:06.646 Z,"{
  ""brand_name"": ""Foodspring"",
  ""item_category"": ""Chocolate & Sweet Spreads"",
  ""item_key"": ""008400fe0a12cc313b1b998c107cafea"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Foodspring Protein Cream Haselnuss 200 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Foodspring Protein Cream Hazelnut 200 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": -7.2012,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2023-07-12 07:54:16.674"",
  ""weight_in_grams"": 200
}"
9d1f7a5fc0b7f572e71969b3c52858fa,e98605036c98cd2c57d3eaf01e1c49ad,2023-12-15 16:44:59.865 Z,"{
  ""brand_name"": ""Ritter Sport"",
  ""item_category"": ""Chocolate"",
  ""item_key"": ""e98605036c98cd2c57d3eaf01e1c49ad"",
  ""name"": [
    {
      ""lang"": ""de"",
      ""value"": ""Ritter Sport Schokolade Waffel 100 g""
    },
    {
      ""lang"": ""en"",
      ""value"": ""Ritter Sport Chocolate Wafer, 100 g""
    }
  ],
  ""number_of_units"": 1,
  ""price_attributes"": [
    {
      ""currency"": "" EUR"",
      ""product_base_price"": 1.76,
      ""vat_rate_in_percent"": 19
    }
  ],
  ""time_item_created_in_source_utc"": ""2020-12-09 20:19:21.653"",
  ""weight_in_grams"": 100
}"
